Agent,Year,Delta_DPI,Delta_Consumption,MPC
33,2012,1204.157942530379,2258.472156835196,1.8755614002672398
33,2013,2894.1809306817886,2640.4509497656545,0.9123309886309139
33,2017,4949.241249694751,-3791.056709255412,-0.7659874550445948
34,2002,6666.239129981055,-20758.790442614234,-3.1140182699496455
34,2003,7879.880281624384,41772.166004336585,5.301116833176751
34,2004,7449.038523241732,31078.783718848863,4.172187272475502
34,2005,6149.315280756418,-8192.254704594234,-1.3322222606199687
34,2006,5761.984861897246,5780.337218241853,1.0031850754183627
34,2007,3330.6663845290313,19656.76900483691,5.901752603065483
34,2009,4168.282227178366,6276.940359071799,1.5058818038146247
34,2012,1184.807133856404,1056.8886742771138,0.8920343607630625
34,2013,2886.077867130225,3374.911095022573,1.1693763129053825
34,2014,2812.8565841880045,-23015.607466573652,-8.182289703624415
34,2017,3018.6839695007657,-7015.30666700835,-2.3239619443066615
35,2002,8082.219429082703,-18607.973309726774,-2.3023345843307177
35,2003,9844.212502977287,8103.306221628809,0.8231543375539732
35,2004,5872.882635874703,71705.94277490328,12.209667248734904
35,2005,6597.462041376537,-29508.59149679274,-4.472718647220269
35,2006,6986.478822557721,40361.27062692557,5.777054744173615
35,2007,5939.628859239077,-26550.070677261567,-4.469988160280924
35,2009,2671.7107434313803,9468.966551373771,3.544158578788516
35,2012,1230.6978765568056,28441.81193509107,23.110312024478638
35,2013,2880.474102308799,-13899.0962866685,-4.82528076733198
35,2014,2818.6868418666127,-7599.914458557352,-2.696260664957189
35,2017,3245.7045458754874,-14692.246036280558,-4.526673894255373
35,2019,1702.2609810725844,-15262.29713442098,-8.965897300192065
36,2002,7514.567505206447,13295.352631409885,1.7692771569618926
36,2003,7057.707768382563,22797.17665847094,3.230110597749422
36,2004,7399.187449509976,-23342.073076134606,-3.1546805964052815
36,2005,6790.1176012691285,26951.868218629883,3.969278560594055
36,2006,5750.1484066818375,18914.88054688528,3.289459542453834
36,2007,3184.0679308477847,11493.157493655512,3.609583006162611
36,2008,1083.7702220107894,778.4881256404333,0.7183147403663238
36,2013,4711.610008445743,-14620.686751481902,-3.1031190453525985
36,2017,1005.0422463099821,3374.378870065819,3.357449781295133
36,2018,4877.923525104619,-8286.275720255711,-1.6987301415468565
